idade,renda_mensal,valor_financiamento,anos_trabalho,score_credito,inadimplente
61,3508.3184655636774,45288.778062721896,21,601.749328853047,1
22,3197.7357182129326,34623.0178684434,32,643.0969703680753,1
56,5777.133255116585,34614.6884406015,7,724.2198317118132,1
21,4077.957590073251,23222.41657317199,38,639.8957892840671,1
23,4019.7171828396517,31941.595441213252,5,698.6770231729573,1
62,2795.8334876971066,23739.17443105572,2,535.3668787109314,1
49,5012.818645620257,42152.993461040285,22,680.578799000709,1
69,2492.3387487429773,42399.18101852212,36,667.2613354284074,1
47,4682.358293267023,28464.56804112936,0,579.5426197331955,1
64,4723.344040082743,24148.531657606993,28,643.2596608270982,1
52,3381.227426014647,37913.486140382585,14,633.4657253888752,1
57,4476.4781217747695,36515.85185931279,27,564.6822061649143,1
69,4278.50433856673,18337.200164488437,36,546.1799788423275,1
33,3940.9590627847756,27084.429471677686,6,680.1551320326913,1
30,4019.4159702178486,51928.900126445296,10,631.6140378948985,1
67,4092.672734790282,29919.233349423794,9,709.945277563144,1
59,4194.867509008072,32350.935914826834,4,679.5619818365349,1
47,4090.36304701556,35450.05022346689,8,632.3936051544416,1
36,2344.2037146817875,24412.766476120196,29,622.1341288853123,1
34,3771.683573491593,37663.16175844188,34,606.0269757538616,1
36,4397.4229017953085,33780.813150083515,13,672.216832023597,1
45,4145.9330928089375,41252.12726346624,20,628.190758910135,1
43,5430.625389092707,13147.364662851036,24,661.3270853551404,0
54,4930.1298842491815,33541.28427723175,20,662.8985750241001,1
43,2694.3856974202963,32099.80192833966,27,639.2528609861798,1
40,3750.059337918408,15829.422562774875,28,619.5450536853225,0
26,3532.995019829218,27335.50426310985,12,578.3961751456723,1
29,3993.477270059224,33941.422542908535,19,538.1657642425932,1
18,3995.52790024195,30500.971798015336,17,679.710085792617,1
18,4917.282503859773,29752.48168811117,20,632.6956984491615,1
64,4265.992544711716,29856.350641841185,21,663.9651994293109,1
51,5845.817507812826,25345.758466438452,39,639.2391723449182,1
49,4361.504706493541,50055.10716390081,5,711.3087797204706,1
65,2754.114219494085,33283.13209523429,10,691.4068543048398,1
42,3299.0790697476705,33097.597325622344,20,663.4636646843569,1
57,4905.6836060976375,16726.3420544694,3,632.1407300471657,0
62,1578.747603241472,26844.214262064317,36,637.8321414032533,1
18,1981.1793778599322,24710.354304930654,19,627.7857138683912,1
33,4016.0458106878455,29691.048261941003,20,569.405037272182,1
56,5426.383177781749,26784.506391693907,14,764.339952662122,1
22,5960.553147932316,23826.09064867406,8,675.0930568132409,1
39,3674.341379467343,27715.632465115836,33,646.9884320941368,1
46,5591.243030478826,19170.983148143336,37,676.7832246076649,1
20,4108.401864653347,35952.00154522425,4,591.9641088144778,1
29,1702.877526635154,38050.09543942266,21,747.0299435885615,1
43,3987.8851952824457,34980.675063873474,17,723.8587858447643,1
33,3071.6378130676735,38557.92341293782,22,648.3681482202663,1
68,5377.346320716611,37856.217036114576,33,628.8017980719084,1
54,3961.48710946827,17156.720147666376,26,604.5459909343448,1
39,2083.1303401652945,44926.64582998541,0,602.6474435719,1
46,1750.4277836371612,38690.96076361698,10,619.341033318267,1
31,3968.5300638783233,10907.261297737678,24,643.3954021218701,0
45,1000.0,22399.621221705274,12,587.6543740137568,1
22,3222.752065258149,17673.67076551093,12,632.1520770765485,1
64,4346.5454886142625,34339.925075569394,36,630.8078735765255,1
66,2414.475243916963,24659.858347640005,20,681.8668374786081,1
47,5490.9807353579945,30239.69101993463,12,541.2531996106653,1
63,5786.509824626039,47345.08757110876,38,568.3107906857588,1
69,2474.948570872072,44442.655846010035,18,595.7818267357497,1
22,3552.93373870527,20422.1665612614,28,616.5880894657428,1
29,5492.039726982207,34578.856380717996,16,718.8890844990282,1
33,3998.038698617366,48271.12982105996,28,635.3316051951075,1
43,1908.2821328514701,20852.29498697666,14,721.0100566622634,1
43,3785.0183971534702,39679.4416052485,36,614.7915609077828,1
65,2720.607516556241,28317.75526431539,23,609.8138815719142,1
38,5662.296844638828,20591.66650965328,27,608.2033647211156,1
56,4908.898141486883,45141.52124052372,23,699.3543928551737,1
53,3529.364582101558,25715.165159795684,12,661.3081259643106,1
50,4213.222018795061,28504.7815466554,5,649.7192905560189,1
47,2037.8176345412705,26451.033862644555,9,671.0628607240125,1
54,2869.3338121635825,40534.61183415915,15,554.9983838324765,1
40,6329.9187815387395,39834.215356987675,29,643.2096689445455,1
27,4080.271978869501,22581.14354534509,36,681.8929957680016,1
22,5395.128707187047,31159.498664416093,14,528.9907051729779,1
53,4348.019632612042,33687.792928717485,9,667.665658775546,1
51,5971.422764544286,39754.294224634155,10,689.6349848521227,1
69,1001.7437011011702,23923.154668750776,36,525.886414671635,1
48,3717.67362397149,43824.75581794896,9,625.8676505321575,1
27,6467.172469324583,38144.845529098166,22,700.5190148296708,1
36,5434.260153340966,20503.189577004578,13,745.1729455795089,1
49,5988.058388185287,34846.445087357235,9,634.3795422595912,1
18,3989.853109515264,34892.906375377,35,661.4411897696986,1
22,3194.340376879925,22909.1882371535,7,684.4160076253994,1
62,2459.2533104681074,34265.204695697415,25,710.7375336594425,1
21,2354.6078625077344,30024.104410901895,1,614.450090330652,1
33,5210.590843312779,14686.900232467386,31,695.2324842582108,0
41,4769.816575631278,5000.0,38,655.9754315756169,0
33,3900.13982600446,50491.319098547916,22,608.0985955112446,1
19,4762.285982277521,28759.1748684405,30,715.970074398132,1
66,4213.677638578091,31079.91607754525,38,714.2544741759127,1
45,5443.326552099225,19734.893830481604,27,656.3674814148565,0
49,5429.030132362255,24015.929662087725,23,695.5716680867229,1
44,2401.1888492727367,51682.69821081832,34,724.5636754724657,1
37,4410.468981204685,54179.45722873982,2,539.3832432420415,1
41,1496.699874708877,11446.497704882393,25,653.5010815044534,0
29,4199.531107135895,30574.938540455652,13,599.5830972473739,1
67,4906.456419552378,48680.8192290342,3,660.8090644705086,1
52,2029.420982810259,31979.242063536516,18,659.4850207780538,1
50,3375.3058968087516,36840.99789427215,16,691.1406631621857,1
50,4014.2895658297034,28304.61937848799,8,677.9871156527965,1
68,4350.872374560085,35153.08338469682,36,662.0225963275439,1
60,3582.0944451627474,44455.57110778702,4,608.4964390867592,1
54,2241.5677713929917,35217.03775911975,29,796.1341621904674,1
29,3918.9891971211127,17843.1484922194,27,593.0837395605884,1
20,1521.6346495885327,23693.000201643834,32,727.8705091280387,1
18,3651.0378449767827,37733.730905893244,25,579.6182559870874,1
50,3337.9395794546053,29321.595039429292,1,645.8449540987859,1
57,3798.601489840869,24547.536236635817,19,665.87539244775,1
27,3161.0170337864756,19099.72388004255,15,604.5868962547307,1
60,1738.4787427656993,20031.812557885743,35,673.938549458907,1
61,3450.4850191157316,22848.92161218198,17,614.9258549243108,1
46,5396.230187555979,34567.49462445355,2,670.9324980976793,1
30,5892.191205983207,24827.71575884137,38,588.5428655051588,1
29,7659.0014180789,31779.376481677657,8,607.477376429941,1
48,6537.475612596496,31576.53015144397,16,614.1688477054652,1
63,2204.593109997844,37689.45425590445,14,645.7342010334661,1
19,3387.343598091011,21780.556126903066,13,701.1590124668381,1
68,3965.8215477433346,46164.22973276224,24,641.9299024858344,1
67,3871.6602486494503,12409.767078106928,38,584.6788786251537,0
52,4104.2999948443385,26743.829869422556,39,663.1916223074722,1
40,7611.387132321338,25752.630429578465,35,638.8982997347653,1
34,2376.9226813114037,22101.858821776386,10,671.0821361732613,1
43,2929.703295678552,7957.243148245547,23,691.5251474254896,0
25,6465.73889513364,42134.038349233786,36,649.6916992330632,1
46,3076.0279853727216,38293.70235554314,18,603.0818304404418,1
43,4590.370975503573,34987.79086605742,33,655.1465670008656,1
27,5551.986054802313,22737.034607220216,16,715.3992217955231,0
43,4729.748525098044,24943.66375069753,6,649.9635370346022,1
51,4287.648449653739,26637.564884645566,1,638.6350907308886,1
68,5407.916154540976,27603.21840727926,9,664.5122285639908,1
58,2660.3971652425444,37950.950325488,28,654.3111768748763,1
24,3255.455305755998,25054.674671964094,0,636.7361184139376,1
21,4803.4563826977455,21432.740941694647,18,704.0168470512733,1
67,1000.0,31466.22371491668,18,669.0414812034353,1
62,6124.875735017039,30425.496076933112,28,698.452663594809,1
28,4455.088562796672,35035.12805972468,13,635.7283247342085,1
46,4229.547629171725,43887.553333124975,31,681.0452376690486,1
53,1554.2306835384138,25930.116673787536,1,600.5166257391538,1
42,2070.086311900393,39321.68302709247,14,666.4297038438111,1
38,3402.1245035487073,31421.435213426877,22,613.6440182640118,1
53,5211.144775443398,40243.84830046992,5,603.0859516265374,1
27,1000.0,42321.30682688455,35,639.9644469558134,1
54,5182.547201166035,22427.09378019446,36,725.8024047483042,1
26,3459.95301383745,49794.72208191184,1,627.1383083669504,1
41,3664.8647908875223,31810.97925193761,19,726.6257726356815,1
52,4380.389412536209,18526.956381975273,37,622.0073384359333,1
66,4403.975856769617,18610.67348971112,24,629.8632142464978,1
52,2931.3571150951043,44731.33770264768,20,665.9617878786513,1
65,4937.365132703264,43143.540743523765,15,631.5149639419029,1
53,1000.0,40965.23416022588,26,638.0456146640871,1
35,3324.371670148518,24587.85606721654,38,645.7143789502504,1
66,4230.522644765356,26263.632371134852,29,728.3777573055185,1
56,3482.576027178288,14242.711637832299,7,536.1557764356077,1
49,1259.6345440510272,27081.24809540392,7,610.0733098311754,1
41,5137.041068140707,31706.40093610271,0,652.7391257906373,1
40,2127.4182818094214,45001.79098808624,22,607.8104177476359,1
49,3898.728988707566,27245.26992217444,32,647.8882894040295,1
54,4229.551895601434,26662.859809797024,6,770.318794017988,1
29,4029.740730648051,32893.83810841908,27,507.64932367292545,1
66,5753.516388795722,38505.62341727739,12,615.4886015890387,1
30,3920.10616000947,45528.01233205368,17,688.8660409099191,1
40,4641.18310704541,23005.779067471904,28,593.8850284505348,1
42,3916.143950273138,28290.349616255222,36,650.4179819988258,1
52,4919.434126249412,31369.542113424275,29,716.3581720450891,1
58,6090.2429455712845,27337.485232181112,22,607.0613632721805,1
47,4206.3127442082905,23795.08969294078,15,619.284135055076,1
34,5172.775536374499,27430.29408281766,19,644.181975163314,1
66,6182.993402323296,17818.040364658013,18,658.4852507109034,1
37,6035.776370461407,23937.543037357456,32,704.2331371154237,1
65,3422.065894583184,17669.427739650288,2,653.1012421630684,1
42,5554.648533617751,30121.346554130887,16,732.9924304264123,1
39,4373.156740070789,26084.34300631296,9,721.9153928040527,1
30,5675.84499660087,24545.07740301776,16,707.7081271605094,1
36,4852.9518753444245,30159.690041693964,30,627.6453161739813,1
66,4413.502114054282,5266.186543974774,2,668.0053428356584,0
53,4650.958120519532,26829.937129318318,34,685.2641142342098,1
29,4382.856934058397,31946.164623706394,32,614.7377857620421,1
58,4441.4995677047655,39748.03292576334,39,713.0095701186975,1
36,3761.7514591271365,36091.219835956545,34,612.3815759227758,1
29,3622.413489088724,42704.885709325354,35,677.4207485303915,1
26,6644.762394059004,15665.765141415282,25,728.2040587931003,0
24,4716.291866666776,40464.90333108743,23,658.253723612622,1
45,3140.0426166529005,32987.93984068086,29,594.6434492037865,1
31,3583.8738528555346,24630.087002050244,13,578.7318950254239,1
48,5584.387680171927,31080.966313372744,20,731.5048979355823,1
69,2895.719934867071,61254.64238955031,18,615.7373027398615,1
36,1776.9584772834837,31453.268154384947,18,628.8633946406534,1
64,1887.3262890969331,30803.316770706122,2,664.2265484731143,1
33,1406.5365996928185,38590.6268125755,36,709.2412063318442,1
22,2051.777712603313,27810.3385634043,10,637.8273120372887,1
52,2228.7010902987845,22075.0767104731,38,594.4043607221731,1
29,6077.856069412208,44040.4359164596,27,655.1394367208898,1
42,3930.7311810110973,15606.52774760948,18,729.8618725067952,0
69,3455.104691294924,30431.767775454693,5,632.6391003175698,1
38,1834.8804054721395,29352.022813978227,14,650.0786482470139,1
53,3785.3104037929897,21669.813223127538,22,766.6773473684241,1
40,1394.0079061537112,16821.491137285157,20,650.0932033025146,1
33,3445.874243070453,28725.114131235478,21,715.3221917872119,1
56,7096.741584765512,33662.18910182414,24,621.5762984808762,1
62,4995.705368059547,40475.32619111879,13,714.9086509406719,1
59,3685.302759468204,22285.768425443,30,660.1030577136553,1
56,5047.185408109534,22155.461123238023,19,642.6113730327153,1
31,3217.685232808648,45261.28467615132,36,715.2777362910855,1
48,2798.9833856812184,25321.45127114231,32,535.1581005151434,1
22,6556.1944442992635,26661.445732272507,13,595.1827803194516,1
52,2286.5880191195897,42188.19409009958,31,570.3888933419867,1
40,3468.818146483974,13539.06742239702,17,620.4836161218584,0
46,4459.049923545265,17986.881919120373,3,636.539190023265,1
60,2595.6486913638278,43919.69003403165,11,605.4692351020475,1
28,4975.907430447114,23984.689919694865,18,707.6948783199529,1
35,3540.1082130366212,24660.5093800344,39,642.2701116394193,1
64,4995.865491350285,25502.01144143571,35,636.8972801442402,1
29,4878.976269625778,26797.84944721516,16,662.8018500407507,1
26,3635.4818040612554,25407.666151562535,13,609.3905778350484,1
27,6565.9880088864775,31424.831951092052,17,737.5557220545155,1
61,3001.996294849838,42527.698219284095,21,626.4564670200051,1
34,6023.305705823106,21964.74108667901,24,641.7877472033097,1
55,5762.399863942061,24088.84322797422,8,648.2673180820801,1
24,6656.32331149066,30320.504599779324,19,620.7730440305563,1
63,4261.084059014531,45715.40778367286,14,615.0382024496292,1
30,2817.121432108015,27045.301702544966,35,626.5040156865691,1
57,7115.19487799432,21009.672982719065,3,660.7701145455969,1
59,3497.9477980354536,9805.793439909125,3,619.1185341029229,0
26,2779.686140941697,22390.39295765555,7,630.5064140872914,1
67,3715.319881142781,21324.269742479573,33,685.7537761039072,1
44,2527.463925764384,18083.884829941904,32,621.6538411099601,1
19,4789.223237685019,30703.374626323173,30,668.8446026103991,1
22,3091.497427362231,27370.193678895193,36,667.8268969191264,1
46,3568.773745142692,44260.36856025111,7,666.0524273947489,1
54,5451.668292497443,32154.24145037623,11,689.1336379583809,1
55,4935.539815264287,40085.5479466839,36,591.775986854783,1
36,4023.376858854488,28287.789827936493,9,673.4443430343794,1
25,4256.310293120473,21215.579490502354,12,668.2815222182084,1
65,4018.383145947312,36188.810136847795,4,579.659394552386,1
62,3353.2674003739535,18711.400457391464,0,709.6383493558957,1
18,3996.2100087283193,41574.50556746853,24,682.673784711208,1
39,4736.262438239415,22521.8665914903,8,700.7583775220703,1
69,3810.7568065317405,37403.53671993601,12,660.5701104312466,1
34,4629.651445345411,33762.63860536774,10,681.0077821160024,1
24,2744.9968323654293,20289.289186740883,36,605.3562799144987,1
42,3094.159523281443,42105.429797950295,28,638.2978696080899,1
62,2898.519245089037,49204.61735992576,28,565.547120439744,1
21,3152.3029423113903,22506.364990838716,7,559.7328414944682,1
53,5930.771570059136,23454.777652476958,8,675.5624327691689,1
23,5089.05818966554,30687.070591939853,38,666.9581213127768,1
48,2384.6153219734815,38676.620123153414,34,640.7423502738666,1
36,4656.247444612683,42244.604252643265,39,647.2224064782583,1
61,3414.126531027145,26417.64738410152,24,676.3351645716954,1
56,2976.4231217926517,31378.523419050318,32,704.3882298536538,1
44,1771.3908014162398,26481.395562571943,27,651.2804896720137,1
27,5457.878040730367,25870.63658709693,18,618.0814521354642,1
43,1954.2052754992922,24683.795808604074,0,604.4360726316025,1
36,3922.0552329851885,16364.611094643504,31,774.1610682408443,0
56,2580.533131412697,38631.68842882063,15,637.7927355500768,1
20,5163.765920604887,31019.63439933534,24,729.7931204181323,1
62,3498.472260529074,45258.4188569818,13,687.1619844599212,1
30,3798.306016719483,38243.05264068795,36,700.3215713704029,1
67,3848.8986056049507,25998.208702241405,37,546.4056650241989,1
45,4453.855502403675,18587.531161446204,3,695.5453844777724,1
37,4019.5071459749643,48673.81819651035,1,631.3861680613363,1
45,3935.0902165583257,13014.570617933474,8,635.4305609040836,0
25,3222.397037117833,26581.155430221756,9,567.9791157382748,1
